StudentID,Věk,Studijní Obor,Ročník,Předmět,Známka
4617,29,Business Management,1,Management,2
9099,29,Softwarový vývoj,1,Algoritmy,2
7557,25,Business Management,1,Podniková etika,1
6474,24,Business Management,1,Finance,2
2480,25,Softwarový vývoj,3,Matematika,4
8698,30,Softwarový vývoj,3,Databáze,5
4046,29,Business Management,1,Mezinárodní obchod,4
8363,26,Softwarový vývoj,3,Umělá inteligence,3
6957,27,Business Management,3,Anglický jazyk,5
5210,26,Business Management,2,Inovace v podnikání,2
6471,20,Softwarový vývoj,2,Software Engineering,3
1975,27,Business Management,2,Účetnictví,5
2685,18,Softwarový vývoj,3,Data Science,5
3083,25,Softwarový vývoj,3,Operační systémy,5
2686,30,Business Management,3,Lidské zdroje,1
5158,30,Softwarový vývoj,3,Cloud Computing,5
7809,27,Business Management,3,Inovace v podnikání,2
9700,21,Business Management,3,Podniková etika,1
1187,22,Business Management,3,Finance,5
3782,28,Softwarový vývoj,3,Matematika,5
5188,23,Business Management,2,Matematika,2
5100,23,Business Management,1,Mezinárodní obchod,2
3072,24,Business Management,2,Účetnictví,4
7651,27,Softwarový vývoj,1,Umělá inteligence,5
1097,20,Softwarový vývoj,3,Matematika,4
7805,19,Business Management,3,Marketing,2
4464,29,Softwarový vývoj,3,Databáze,4
2787,26,Softwarový vývoj,1,Operační systémy,1
8763,19,Business Management,3,Strategické řízení,2
6404,26,Softwarový vývoj,2,Algoritmy,5
1683,27,Softwarový vývoj,1,UI/UX Design,2
2132,21,Softwarový vývoj,1,Programování,3
6877,28,Business Management,2,Management,3
7198,18,Business Management,2,Účetnictví,3
4836,20,Softwarový vývoj,2,Bezpečnost softwaru,2
2041,27,Softwarový vývoj,2,Software Engineering,3
6889,19,Business Management,1,Anglický jazyk,1
1854,21,Business Management,2,Matematika,3
6738,19,Softwarový vývoj,2,Data Science,2
3026,29,Business Management,1,Projektový management,4
6365,27,Business Management,2,Veřejné finance,2
3550,23,Softwarový vývoj,2,Software Engineering,4
8089,28,Softwarový vývoj,2,Algoritmy,3
1239,27,Softwarový vývoj,2,Programování,3
1489,18,Softwarový vývoj,1,Web Development,3
2036,22,Softwarový vývoj,3,Bezpečnost softwaru,2
7132,26,Softwarový vývoj,3,Databáze,2
5780,18,Business Management,3,Finance,2
8909,21,Softwarový vývoj,3,Cloud Computing,4
4269,19,Softwarový vývoj,3,Cloud Computing,2
7122,28,Softwarový vývoj,1,Web Development,4
6710,19,Business Management,1,Veřejné finance,2
2767,22,Softwarový vývoj,1,Cloud Computing,4
5708,19,Business Management,2,Mezinárodní obchod,2
9353,30,Softwarový vývoj,2,Cloud Computing,5
9847,22,Softwarový vývoj,3,Programování,3
4006,18,Business Management,1,Projektový management,3
2256,22,Business Management,3,Strategické řízení,5
8077,30,Business Management,2,Strategické řízení,2
6351,20,Business Management,1,Inovace v podnikání,5
1749,29,Softwarový vývoj,2,UI/UX Design,1
1708,19,Business Management,2,Podniková etika,3
7416,28,Softwarový vývoj,2,Data Science,4
7950,21,Softwarový vývoj,3,Umělá inteligence,4
9657,18,Business Management,1,Marketing,4
2713,20,Business Management,2,Účetnictví,1
8936,28,Business Management,2,Management,3
9308,18,Softwarový vývoj,3,Programování,3
1195,25,Softwarový vývoj,1,UI/UX Design,1
5714,22,Softwarový vývoj,2,Matematika,4
2274,18,Softwarový vývoj,3,Bezpečnost softwaru,2
4709,19,Business Management,3,Matematika,5
1338,26,Business Management,1,Veřejné finance,4
7761,24,Business Management,2,Projektový management,4
4511,20,Business Management,2,Lidské zdroje,1
5275,18,Business Management,2,Mezinárodní obchod,2
2656,19,Business Management,3,Management,3
7762,24,Softwarový vývoj,1,Databáze,2
9834,25,Business Management,2,Strategické řízení,3
6273,22,Softwarový vývoj,1,Cloud Computing,2
9810,30,Softwarový vývoj,2,Systémová architektura,4
2169,29,Business Management,2,Inovace v podnikání,4
9443,21,Softwarový vývoj,1,Bezpečnost softwaru,1
9173,27,Softwarový vývoj,2,Data Science,2
1301,21,Softwarový vývoj,1,Systémová architektura,4
2566,22,Business Management,3,Marketing,3
8816,24,Business Management,2,Projektový management,3
3210,30,Softwarový vývoj,2,Bezpečnost softwaru,5
8230,24,Softwarový vývoj,3,Web Development,3
9803,21,Softwarový vývoj,2,Anglický jazyk,3
7588,18,Business Management,3,Matematika,4
2943,22,Softwarový vývoj,2,Cloud Computing,3
9265,24,Softwarový vývoj,1,Cloud Computing,2
5637,29,Business Management,3,Veřejné finance,2
9348,21,Business Management,1,Finance,5
6385,24,Business Management,2,Mezinárodní obchod,4
1255,25,Softwarový vývoj,3,Systémová architektura,1
4110,19,Business Management,2,Účetnictví,3
6032,19,Business Management,2,Management,3
7261,22,Softwarový vývoj,1,Systémová architektura,2
3417,20,Softwarový vývoj,2,Databáze,3
3256,21,Business Management,1,Veřejné finance,5
3634,18,Softwarový vývoj,2,Cloud Computing,3
2891,28,Business Management,3,Strategické řízení,4
4464,21,Softwarový vývoj,3,Programování,5
8426,28,Softwarový vývoj,2,Data Science,2
2970,21,Business Management,3,Lidské zdroje,3
4953,21,Business Management,3,Veřejné finance,2
6818,20,Business Management,3,Finance,5
7771,19,Softwarový vývoj,3,UI/UX Design,1
7748,21,Softwarový vývoj,1,Software Engineering,5
6003,30,Business Management,1,Veřejné finance,3
1648,25,Softwarový vývoj,3,Umělá inteligence,5
9720,20,Softwarový vývoj,3,Algoritmy,3
3101,23,Softwarový vývoj,3,Web Development,4
1418,19,Softwarový vývoj,3,UI/UX Design,3
3352,18,Softwarový vývoj,2,Cloud Computing,2
6775,24,Business Management,1,Účetnictví,5
9276,29,Business Management,1,Strategické řízení,4
8691,29,Softwarový vývoj,2,Algoritmy,2
2751,23,Softwarový vývoj,1,Cloud Computing,3
3657,30,Business Management,3,Finance,1
7123,27,Business Management,3,Strategické řízení,2
6524,21,Softwarový vývoj,2,Programování,3
3351,24,Softwarový vývoj,1,Operační systémy,2
9071,23,Business Management,1,Marketing,2
2289,19,Business Management,2,Strategické řízení,4
3702,21,Softwarový vývoj,3,Operační systémy,3
9835,26,Softwarový vývoj,1,UI/UX Design,5
3905,25,Softwarový vývoj,3,Databáze,3
5669,23,Softwarový vývoj,3,Data Science,3
3922,30,Softwarový vývoj,2,Databáze,2
7654,18,Softwarový vývoj,2,Operační systémy,5
3021,24,Softwarový vývoj,3,Anglický jazyk,5
4624,18,Business Management,3,Obchodní právo,3
7344,25,Softwarový vývoj,1,Bezpečnost softwaru,1
8778,20,Softwarový vývoj,3,Matematika,2
1136,26,Business Management,3,Strategické řízení,1
5225,30,Business Management,3,Podniková etika,2
4140,22,Softwarový vývoj,1,Programování,1
3587,23,Softwarový vývoj,3,Matematika,4
7669,21,Softwarový vývoj,3,Web Development,5
3605,23,Softwarový vývoj,2,Systémová architektura,5
6004,26,Softwarový vývoj,1,Web Development,2
9400,24,Business Management,3,Lidské zdroje,3
8504,19,Business Management,3,Strategické řízení,4
4810,28,Softwarový vývoj,1,Databáze,4
7080,23,Business Management,1,Strategické řízení,1
8408,28,Business Management,2,Lidské zdroje,2
5153,28,Business Management,3,Matematika,3
4376,30,Softwarový vývoj,2,Programování,2
2368,30,Business Management,2,Matematika,4
8809,29,Business Management,3,Management,2
4800,26,Softwarový vývoj,2,UI/UX Design,5
2037,25,Business Management,2,Podniková etika,5
1992,30,Business Management,1,Obchodní právo,3
8312,28,Business Management,1,Inovace v podnikání,5
5510,30,Softwarový vývoj,3,Systémová architektura,3
1393,18,Softwarový vývoj,3,Cloud Computing,2
9005,22,Business Management,3,Mezinárodní obchod,3
4686,23,Business Management,2,Podniková etika,1
1357,26,Softwarový vývoj,2,Bezpečnost softwaru,5
5004,21,Softwarový vývoj,2,UI/UX Design,4
2181,30,Softwarový vývoj,1,Programování,1
7817,18,Business Management,1,Obchodní právo,5
3065,23,Business Management,1,Strategické řízení,2
7871,26,Softwarový vývoj,3,Matematika,5
4129,23,Softwarový vývoj,2,Cloud Computing,2
1154,24,Softwarový vývoj,2,Web Development,2
9678,27,Business Management,3,Podniková etika,5
7294,21,Business Management,2,Účetnictví,3
3415,30,Business Management,2,Projektový management,1
2070,19,Business Management,3,Finance,3
3254,30,Business Management,2,Strategické řízení,4
9042,20,Business Management,1,Podniková etika,4
8807,28,Business Management,2,Matematika,3
7840,18,Softwarový vývoj,2,Algoritmy,4
7713,19,Business Management,1,Lidské zdroje,4
3190,24,Business Management,1,Veřejné finance,1
8264,26,Business Management,3,Anglický jazyk,3
9382,26,Business Management,1,Matematika,3
9331,26,Business Management,2,Obchodní právo,5
8398,28,Business Management,1,Marketing,1
3972,18,Business Management,2,Lidské zdroje,2
2514,24,Business Management,2,Mezinárodní obchod,1
4970,24,Softwarový vývoj,3,Software Engineering,1
5719,26,Business Management,3,Lidské zdroje,3
2345,26,Softwarový vývoj,2,Matematika,4
2917,18,Business Management,1,Lidské zdroje,3
8641,27,Softwarový vývoj,2,UI/UX Design,5
9644,22,Business Management,2,Marketing,1
2611,19,Softwarový vývoj,3,Databáze,3
3078,29,Business Management,3,Projektový management,5
3064,23,Business Management,3,Podniková etika,5
8379,19,Softwarový vývoj,3,Systémová architektura,3
6779,23,Softwarový vývoj,3,Systémová architektura,5
8150,24,Softwarový vývoj,2,Web Development,1
1353,23,Business Management,3,Management,5
6718,29,Softwarový vývoj,2,Software Engineering,5
4636,28,Business Management,2,Finance,3
7044,30,Business Management,1,Veřejné finance,4
1711,18,Softwarový vývoj,2,Operační systémy,4
5272,21,Business Management,2,Veřejné finance,2
2429,20,Softwarový vývoj,2,Web Development,3
7444,22,Softwarový vývoj,1,Cloud Computing,3
4420,24,Softwarový vývoj,2,Operační systémy,4
3068,29,Softwarový vývoj,1,Programování,5
8159,20,Softwarový vývoj,3,UI/UX Design,3
5806,18,Business Management,3,Anglický jazyk,3
7844,28,Business Management,3,Management,4
9343,28,Business Management,3,Podniková etika,3
4231,26,Business Management,3,Anglický jazyk,3
3906,23,Business Management,2,Finance,2
4551,23,Business Management,3,Veřejné finance,4
5191,21,Business Management,1,Podniková etika,2
4423,28,Business Management,1,Mezinárodní obchod,4
5057,18,Softwarový vývoj,2,Bezpečnost softwaru,5
6194,29,Business Management,3,Veřejné finance,2
4665,26,Business Management,3,Strategické řízení,5
5735,27,Softwarový vývoj,3,Matematika,4
7389,24,Business Management,2,Mezinárodní obchod,3
8882,29,Softwarový vývoj,3,Systémová architektura,3
6289,27,Business Management,2,Finance,3
8798,24,Softwarový vývoj,2,Umělá inteligence,4
4408,28,Softwarový vývoj,2,Algoritmy,3
2161,24,Business Management,1,Účetnictví,3
2259,24,Softwarový vývoj,1,Operační systémy,5
5090,25,Softwarový vývoj,3,Algoritmy,1
6690,28,Business Management,3,Marketing,3
3981,25,Softwarový vývoj,2,Systémová architektura,4
9065,20,Business Management,2,Management,2
4554,25,Business Management,1,Finance,4
3389,21,Softwarový vývoj,3,Matematika,4
9158,24,Business Management,3,Projektový management,4
2014,22,Softwarový vývoj,3,Algoritmy,4
6729,29,Softwarový vývoj,1,UI/UX Design,5
4713,21,Softwarový vývoj,2,Operační systémy,4
2492,30,Business Management,2,Inovace v podnikání,5
8585,21,Business Management,3,Anglický jazyk,2
5122,23,Business Management,2,Účetnictví,4
1454,19,Softwarový vývoj,3,Cloud Computing,2
1917,30,Softwarový vývoj,1,Programování,5
7723,22,Softwarový vývoj,3,Anglický jazyk,5
9205,25,Softwarový vývoj,3,Software Engineering,1
7241,19,Business Management,2,Veřejné finance,2
5374,22,Business Management,1,Marketing,1
7059,24,Softwarový vývoj,3,Anglický jazyk,3
1489,22,Softwarový vývoj,3,Programování,5
1984,27,Business Management,2,Matematika,3
1960,26,Business Management,2,Marketing,4
9050,26,Softwarový vývoj,3,Systémová architektura,3
2782,25,Business Management,2,Veřejné finance,2
6983,26,Business Management,1,Finance,2
2869,19,Business Management,1,Anglický jazyk,4
3644,20,Business Management,3,Lidské zdroje,3
7838,21,Softwarový vývoj,1,Software Engineering,4
5345,22,Softwarový vývoj,2,Databáze,5
6702,27,Business Management,2,Inovace v podnikání,3
9075,29,Business Management,2,Obchodní právo,3
8630,19,Softwarový vývoj,1,Anglický jazyk,5
6902,30,Business Management,2,Matematika,3
7032,28,Softwarový vývoj,3,Algoritmy,2
2825,27,Business Management,2,Anglický jazyk,1
4110,21,Business Management,1,Marketing,1
4770,21,Business Management,2,Inovace v podnikání,1
1029,22,Softwarový vývoj,1,UI/UX Design,3
9958,23,Business Management,2,Finance,5
9806,18,Softwarový vývoj,2,Data Science,4
3121,30,Softwarový vývoj,2,Programování,4
4009,23,Softwarový vývoj,1,Umělá inteligence,5
4819,30,Softwarový vývoj,1,Operační systémy,3
8739,26,Business Management,1,Management,4
9215,20,Business Management,2,Anglický jazyk,3
5059,19,Business Management,1,Marketing,2
3910,29,Business Management,3,Veřejné finance,5
2970,25,Business Management,2,Podniková etika,5
7655,19,Softwarový vývoj,3,Programování,5
5767,25,Softwarový vývoj,2,Algoritmy,1
9762,27,Business Management,3,Matematika,3
2242,21,Business Management,3,Projektový management,3
1712,26,Softwarový vývoj,3,Cloud Computing,3
3866,21,Business Management,2,Mezinárodní obchod,1
7153,18,Softwarový vývoj,1,Software Engineering,3
6587,25,Business Management,1,Obchodní právo,3
9827,18,Softwarový vývoj,2,Programování,4
8713,22,Business Management,3,Veřejné finance,3
7861,24,Softwarový vývoj,3,Programování,3
2297,20,Business Management,2,Strategické řízení,5
1357,23,Softwarový vývoj,1,Umělá inteligence,5
6102,30,Softwarový vývoj,2,Umělá inteligence,2
1240,28,Business Management,3,Marketing,5
7854,18,Softwarový vývoj,3,Cloud Computing,3
2826,23,Softwarový vývoj,1,Algoritmy,3
9115,22,Softwarový vývoj,2,Algoritmy,3
4558,19,Business Management,3,Inovace v podnikání,3
4860,21,Softwarový vývoj,2,Umělá inteligence,2
5447,29,Softwarový vývoj,1,Algoritmy,5
5139,29,Business Management,1,Strategické řízení,2
1137,28,Business Management,1,Projektový management,3
4734,29,Softwarový vývoj,1,Bezpečnost softwaru,3
2967,28,Business Management,3,Marketing,2
7579,28,Business Management,2,Podniková etika,1
5849,24,Business Management,3,Finance,1
9334,23,Business Management,3,Veřejné finance,3
8167,28,Softwarový vývoj,2,Programování,5
6942,27,Softwarový vývoj,2,Databáze,2
8466,23,Business Management,1,Management,2
7405,26,Softwarový vývoj,1,Algoritmy,3
6515,19,Business Management,2,Marketing,2
9051,18,Business Management,1,Lidské zdroje,3
3019,19,Business Management,1,Anglický jazyk,1
7174,20,Business Management,3,Účetnictví,5
8092,26,Softwarový vývoj,2,Matematika,1
3849,29,Business Management,2,Finance,4
2192,27,Business Management,2,Mezinárodní obchod,4
3355,26,Business Management,3,Lidské zdroje,2
3506,29,Business Management,1,Anglický jazyk,5
1333,22,Softwarový vývoj,1,UI/UX Design,3
3562,24,Business Management,1,Lidské zdroje,5
2795,20,Softwarový vývoj,1,Algoritmy,2
1253,27,Softwarový vývoj,2,Systémová architektura,3
4657,19,Business Management,2,Obchodní právo,4
8502,23,Softwarový vývoj,2,Algoritmy,4
4237,23,Softwarový vývoj,2,Data Science,2
4331,22,Business Management,3,Podniková etika,5
2027,18,Softwarový vývoj,3,Web Development,4
3166,27,Softwarový vývoj,1,Cloud Computing,5
1469,19,Softwarový vývoj,3,Software Engineering,2
8660,24,Softwarový vývoj,3,Programování,3
8905,27,Business Management,3,Obchodní právo,4
6983,19,Softwarový vývoj,3,Bezpečnost softwaru,1
2093,22,Softwarový vývoj,1,Matematika,3
5789,28,Softwarový vývoj,2,Databáze,5
3912,27,Softwarový vývoj,2,Data Science,4
6489,30,Softwarový vývoj,1,UI/UX Design,2
1180,21,Softwarový vývoj,3,Systémová architektura,2
5142,27,Business Management,2,Management,2
4623,18,Business Management,3,Inovace v podnikání,1
5729,22,Softwarový vývoj,1,Systémová architektura,1
6259,18,Business Management,3,Marketing,3
9029,20,Softwarový vývoj,3,Umělá inteligence,3
5684,29,Business Management,3,Mezinárodní obchod,4
8854,26,Business Management,3,Strategické řízení,5
4632,24,Business Management,2,Podniková etika,3
6973,19,Business Management,2,Veřejné finance,4
7417,22,Business Management,2,Mezinárodní obchod,2
2562,21,Softwarový vývoj,3,Programování,2
2413,30,Softwarový vývoj,3,Software Engineering,3
7504,24,Business Management,3,Podniková etika,3
2017,21,Softwarový vývoj,3,Cloud Computing,5
4654,26,Softwarový vývoj,2,Software Engineering,4
7842,20,Business Management,2,Management,4
9949,23,Business Management,2,Projektový management,3
7098,22,Softwarový vývoj,3,Systémová architektura,5
9812,27,Business Management,2,Obchodní právo,2
4584,25,Softwarový vývoj,2,Software Engineering,3
1181,30,Softwarový vývoj,2,Programování,4
7829,28,Softwarový vývoj,3,Systémová architektura,3
3667,18,Business Management,2,Anglický jazyk,4
7173,27,Business Management,2,Inovace v podnikání,2
6421,19,Business Management,2,Obchodní právo,1
3364,24,Business Management,2,Inovace v podnikání,4
6516,18,Softwarový vývoj,3,UI/UX Design,3
4305,22,Business Management,3,Strategické řízení,4
3215,25,Business Management,2,Anglický jazyk,4
1125,27,Softwarový vývoj,3,Data Science,4
3620,22,Softwarový vývoj,3,Anglický jazyk,4
5215,22,Business Management,3,Strategické řízení,1
2451,26,Softwarový vývoj,2,Programování,3
6547,28,Business Management,3,Matematika,5
7703,28,Business Management,1,Inovace v podnikání,5
8369,22,Softwarový vývoj,2,Algoritmy,2
4130,18,Softwarový vývoj,3,Matematika,3
1696,20,Business Management,2,Lidské zdroje,5
3270,22,Softwarový vývoj,2,Umělá inteligence,4
9501,25,Business Management,1,Inovace v podnikání,1
4411,27,Softwarový vývoj,3,Web Development,2
4718,19,Softwarový vývoj,2,Algoritmy,3
7717,21,Softwarový vývoj,1,Operační systémy,3
5920,29,Softwarový vývoj,1,Bezpečnost softwaru,2
3044,21,Business Management,3,Mezinárodní obchod,3
2116,20,Softwarový vývoj,1,Cloud Computing,1
2156,23,Softwarový vývoj,2,Systémová architektura,3
1988,27,Softwarový vývoj,3,Matematika,4
6587,19,Softwarový vývoj,3,Algoritmy,3
2828,20,Business Management,2,Mezinárodní obchod,2
8872,19,Softwarový vývoj,3,Anglický jazyk,3
7088,27,Softwarový vývoj,3,Operační systémy,4
3345,30,Softwarový vývoj,1,Cloud Computing,5
4005,25,Business Management,1,Projektový management,3
5435,19,Business Management,1,Podniková etika,2
7628,22,Business Management,2,Anglický jazyk,3
1076,21,Business Management,2,Management,5
6752,18,Softwarový vývoj,3,Databáze,3
3562,30,Business Management,3,Inovace v podnikání,4
2572,24,Business Management,3,Projektový management,5
8087,23,Business Management,3,Marketing,2
6970,27,Softwarový vývoj,3,Databáze,2
8952,29,Business Management,3,Strategické řízení,2
7609,18,Business Management,2,Veřejné finance,3
9056,26,Softwarový vývoj,1,Umělá inteligence,2
4111,29,Business Management,3,Projektový management,3
3737,21,Business Management,3,Veřejné finance,4
6404,18,Business Management,1,Strategické řízení,3
5649,25,Business Management,2,Management,5
4868,18,Business Management,3,Management,3
4137,19,Softwarový vývoj,3,Anglický jazyk,3
8824,22,Softwarový vývoj,3,Data Science,5
7136,30,Softwarový vývoj,2,Operační systémy,4
8799,18,Softwarový vývoj,2,Algoritmy,5
4486,18,Business Management,2,Mezinárodní obchod,5
2002,23,Business Management,1,Strategické řízení,5
9614,28,Softwarový vývoj,3,Databáze,2
9763,18,Softwarový vývoj,1,Data Science,5
8906,22,Business Management,3,Finance,3
6359,27,Business Management,1,Projektový management,4
5530,28,Softwarový vývoj,1,Matematika,3
2633,22,Softwarový vývoj,2,Umělá inteligence,4
7669,19,Business Management,3,Inovace v podnikání,2
2753,28,Softwarový vývoj,3,Bezpečnost softwaru,5
9659,20,Business Management,2,Management,2
7353,20,Business Management,3,Obchodní právo,2
9264,20,Softwarový vývoj,1,Databáze,5
1146,20,Softwarový vývoj,1,Bezpečnost softwaru,4
8507,28,Softwarový vývoj,1,Programování,4
1316,21,Business Management,3,Marketing,4
9797,27,Business Management,1,Marketing,5
9766,30,Business Management,1,Obchodní právo,3
2177,18,Softwarový vývoj,1,Operační systémy,3
4422,30,Softwarový vývoj,3,Cloud Computing,1
3594,21,Softwarový vývoj,2,Umělá inteligence,5
9503,21,Softwarový vývoj,1,Matematika,3
1764,25,Softwarový vývoj,1,Algoritmy,1
8836,28,Softwarový vývoj,3,Bezpečnost softwaru,1
7277,21,Business Management,3,Finance,3
1435,22,Business Management,2,Podniková etika,3
4351,21,Softwarový vývoj,1,Data Science,3
3930,22,Softwarový vývoj,3,Matematika,5
1134,20,Business Management,3,Matematika,1
5618,20,Softwarový vývoj,3,Data Science,3
9995,25,Softwarový vývoj,2,Algoritmy,3
3366,29,Business Management,3,Finance,3
4415,18,Softwarový vývoj,2,Programování,2
2006,20,Business Management,3,Matematika,5
8908,19,Business Management,2,Účetnictví,4
5691,27,Softwarový vývoj,1,Umělá inteligence,4
8669,28,Business Management,3,Marketing,3
8829,23,Softwarový vývoj,1,Operační systémy,5
2896,25,Business Management,2,Obchodní právo,2
4065,23,Business Management,3,Management,3
3748,21,Business Management,2,Obchodní právo,3
7692,20,Business Management,1,Obchodní právo,3
3661,21,Business Management,2,Lidské zdroje,5
3978,30,Business Management,2,Inovace v podnikání,5
7949,25,Softwarový vývoj,1,Systémová architektura,2
7375,26,Business Management,3,Matematika,5
7459,25,Business Management,2,Management,4
7107,26,Business Management,2,Strategické řízení,2
7501,25,Business Management,3,Lidské zdroje,3
3661,30,Softwarový vývoj,3,Programování,4
7165,22,Business Management,1,Inovace v podnikání,3
9210,22,Business Management,2,Obchodní právo,3
4358,18,Business Management,1,Strategické řízení,3
1275,25,Business Management,2,Matematika,2
5078,28,Softwarový vývoj,3,Operační systémy,4
5754,19,Business Management,3,Matematika,2
5698,23,Softwarový vývoj,2,Databáze,4
1364,23,Business Management,3,Finance,4
1794,29,Business Management,2,Matematika,3
7795,27,Softwarový vývoj,3,Software Engineering,5
6870,21,Softwarový vývoj,2,Software Engineering,4
1589,26,Business Management,3,Inovace v podnikání,3
5294,20,Business Management,3,Anglický jazyk,4
5313,25,Business Management,2,Účetnictví,5
9932,19,Business Management,3,Anglický jazyk,1
5745,22,Business Management,2,Anglický jazyk,4
8377,30,Business Management,3,Veřejné finance,2
9861,30,Softwarový vývoj,3,Data Science,2
2437,23,Softwarový vývoj,2,Cloud Computing,4
5033,19,Business Management,2,Finance,5
2893,24,Softwarový vývoj,1,Matematika,2
8519,28,Business Management,1,Podniková etika,2
2842,28,Business Management,3,Finance,2
7244,22,Softwarový vývoj,1,Anglický jazyk,3
1326,27,Business Management,3,Podniková etika,4
3400,30,Business Management,1,Obchodní právo,3
9106,21,Softwarový vývoj,1,Web Development,3
5278,21,Business Management,2,Matematika,1
5550,19,Softwarový vývoj,3,Anglický jazyk,2
8500,29,Business Management,2,Lidské zdroje,3
5015,26,Business Management,2,Matematika,5
6452,18,Softwarový vývoj,1,Bezpečnost softwaru,4
5306,18,Business Management,2,Účetnictví,4
9242,21,Softwarový vývoj,1,UI/UX Design,3
8826,20,Softwarový vývoj,1,Umělá inteligence,3
7783,26,Business Management,3,Finance,2
4557,30,Softwarový vývoj,3,Web Development,3
1153,24,Business Management,3,Veřejné finance,2
9773,28,Softwarový vývoj,2,Web Development,4
1787,19,Business Management,3,Podniková etika,3
5886,21,Business Management,2,Projektový management,2
4381,22,Softwarový vývoj,3,Bezpečnost softwaru,1
8566,27,Business Management,1,Finance,5
7277,29,Softwarový vývoj,2,Algoritmy,2
3267,21,Softwarový vývoj,3,Operační systémy,2
5258,30,Softwarový vývoj,3,Umělá inteligence,2
1970,21,Softwarový vývoj,2,Umělá inteligence,4
9839,21,Business Management,1,Matematika,5
1945,25,Softwarový vývoj,2,Umělá inteligence,1
6618,24,Softwarový vývoj,3,Bezpečnost softwaru,4
9191,21,Business Management,3,Veřejné finance,3
2495,28,Business Management,3,Mezinárodní obchod,5
3047,18,Softwarový vývoj,1,Umělá inteligence,5
3886,23,Softwarový vývoj,3,Data Science,3
6188,22,Softwarový vývoj,2,Software Engineering,4
5158,28,Business Management,3,Strategické řízení,2
9924,22,Softwarový vývoj,1,Bezpečnost softwaru,3
4461,28,Softwarový vývoj,1,Algoritmy,5
7733,29,Business Management,2,Obchodní právo,5
2657,23,Business Management,3,Anglický jazyk,1
6043,29,Business Management,3,Veřejné finance,4
7360,25,Business Management,1,Lidské zdroje,5
1478,23,Business Management,1,Marketing,3
4953,23,Softwarový vývoj,2,UI/UX Design,3
9428,24,Softwarový vývoj,2,Data Science,2
5043,28,Business Management,3,Lidské zdroje,1
1597,25,Business Management,2,Podniková etika,5
9356,21,Business Management,2,Veřejné finance,4
3324,24,Softwarový vývoj,1,Programování,5
8299,25,Softwarový vývoj,1,Bezpečnost softwaru,3
1569,23,Softwarový vývoj,1,Algoritmy,2
4328,26,Softwarový vývoj,2,UI/UX Design,4
1140,30,Business Management,1,Podniková etika,3
9877,23,Business Management,1,Lidské zdroje,2
9878,21,Softwarový vývoj,2,Databáze,5
4280,23,Business Management,1,Veřejné finance,3
3763,19,Softwarový vývoj,1,Software Engineering,2
4590,28,Business Management,3,Inovace v podnikání,3
3038,25,Business Management,2,Projektový management,3
2074,28,Business Management,3,Veřejné finance,3
6622,23,Softwarový vývoj,1,UI/UX Design,4
3225,21,Softwarový vývoj,3,Anglický jazyk,3
8523,24,Softwarový vývoj,1,Umělá inteligence,5
1363,25,Business Management,2,Management,5
3030,20,Business Management,1,Anglický jazyk,5
7685,27,Business Management,1,Strategické řízení,5
7465,20,Business Management,1,Anglický jazyk,5
7791,27,Business Management,2,Finance,1
7157,20,Business Management,3,Finance,5
1617,20,Softwarový vývoj,3,Bezpečnost softwaru,1
6437,19,Softwarový vývoj,2,Software Engineering,3
2982,22,Business Management,2,Matematika,4
6710,23,Business Management,3,Lidské zdroje,2
1193,18,Business Management,3,Matematika,2
9164,23,Business Management,3,Anglický jazyk,4
5458,24,Softwarový vývoj,1,Matematika,2
2119,19,Softwarový vývoj,1,Systémová architektura,4
7911,18,Softwarový vývoj,1,Software Engineering,3
7540,24,Softwarový vývoj,1,Cloud Computing,5
1526,23,Softwarový vývoj,2,Matematika,3
8154,20,Business Management,2,Strategické řízení,4
5879,30,Softwarový vývoj,1,Programování,3
6845,19,Business Management,1,Management,4
8971,30,Business Management,1,Inovace v podnikání,2
3673,19,Business Management,3,Veřejné finance,1
8760,29,Softwarový vývoj,2,UI/UX Design,5
8197,19,Business Management,2,Strategické řízení,5
6101,25,Business Management,3,Podniková etika,5
4526,18,Softwarový vývoj,2,Anglický jazyk,4
4849,29,Business Management,2,Matematika,3
2634,20,Business Management,2,Anglický jazyk,2
1093,25,Softwarový vývoj,3,Cloud Computing,1
4366,23,Business Management,3,Matematika,5
8716,24,Softwarový vývoj,2,Programování,2
3946,19,Softwarový vývoj,3,Data Science,3
1088,26,Business Management,3,Projektový management,4
3550,24,Softwarový vývoj,3,Cloud Computing,2
7137,20,Softwarový vývoj,1,UI/UX Design,5
7357,26,Softwarový vývoj,2,Cloud Computing,1
2445,20,Softwarový vývoj,1,Web Development,1
5621,27,Business Management,1,Finance,5
7335,25,Business Management,3,Podniková etika,5
2830,24,Softwarový vývoj,2,Software Engineering,5
7785,30,Softwarový vývoj,2,Algoritmy,1
8391,20,Softwarový vývoj,1,UI/UX Design,2
1554,22,Softwarový vývoj,3,Bezpečnost softwaru,3
3434,24,Business Management,1,Inovace v podnikání,5
9872,20,Business Management,2,Účetnictví,5
7919,30,Softwarový vývoj,1,Web Development,5
6593,19,Business Management,1,Inovace v podnikání,4
1202,26,Softwarový vývoj,2,Software Engineering,4
8153,19,Business Management,1,Lidské zdroje,5
5542,20,Business Management,3,Finance,5
9010,29,Softwarový vývoj,1,Web Development,3
