StudentID,Věk,Studijní Obor,Ročník,Předmět,Známka
5092,26,Business Management,3,Mezinárodní obchod,4
5123,18,Softwarový vývoj,2,Data Science,5
9801,28,Softwarový vývoj,2,Anglický jazyk,2
6372,30,Business Management,2,Projektový management,5
9725,24,Business Management,2,Inovace v podnikání,1
9793,30,Business Management,1,Účetnictví,1
1629,25,Softwarový vývoj,3,Matematika,3
7090,23,Business Management,2,Obchodní právo,5
6370,27,Softwarový vývoj,1,Systémová architektura,4
4615,25,Softwarový vývoj,1,Anglický jazyk,5
5178,18,Business Management,1,Management,3
9119,23,Business Management,2,Inovace v podnikání,5
2080,27,Softwarový vývoj,2,Web Development,3
6334,27,Softwarový vývoj,3,Software Engineering,2
2933,30,Softwarový vývoj,1,Umělá inteligence,1
3816,29,Business Management,3,Obchodní právo,3
6397,26,Business Management,3,Projektový management,5
6406,23,Business Management,3,Účetnictví,5
8003,22,Softwarový vývoj,1,Algoritmy,3
4547,21,Business Management,3,Projektový management,3
5099,20,Softwarový vývoj,3,Web Development,2
5773,23,Business Management,1,Finance,4
5094,21,Softwarový vývoj,2,UI/UX Design,3
2898,29,Softwarový vývoj,1,Programování,4
7540,29,Business Management,1,Management,1
3326,22,Business Management,1,Finance,4
4074,22,Business Management,3,Matematika,1
5993,19,Business Management,2,Mezinárodní obchod,5
2783,24,Business Management,2,Management,4
9895,28,Business Management,2,Matematika,2
4389,25,Softwarový vývoj,2,Bezpečnost softwaru,3
2280,28,Business Management,2,Inovace v podnikání,1
2739,30,Softwarový vývoj,2,Operační systémy,4
4134,24,Softwarový vývoj,3,Databáze,3
9054,19,Softwarový vývoj,1,Data Science,4
3204,22,Business Management,1,Management,5
6130,25,Business Management,2,Strategické řízení,5
7989,30,Business Management,3,Management,2
8642,18,Business Management,2,Matematika,4
9732,23,Softwarový vývoj,2,Systémová architektura,4
3506,25,Business Management,2,Obchodní právo,4
3780,30,Business Management,1,Projektový management,3
2314,24,Business Management,3,Matematika,3
5463,25,Business Management,3,Projektový management,5
4682,21,Softwarový vývoj,2,Anglický jazyk,4
7570,30,Softwarový vývoj,1,Algoritmy,1
2506,29,Softwarový vývoj,2,Web Development,2
3893,30,Business Management,2,Veřejné finance,4
3524,23,Business Management,2,Obchodní právo,3
2152,24,Softwarový vývoj,1,Data Science,1
6895,22,Business Management,2,Lidské zdroje,5
8796,23,Business Management,3,Strategické řízení,1
5564,21,Business Management,3,Podniková etika,3
9602,29,Softwarový vývoj,2,UI/UX Design,1
8389,23,Softwarový vývoj,1,Systémová architektura,5
8676,24,Business Management,1,Management,4
1880,26,Business Management,3,Lidské zdroje,1
9101,21,Business Management,2,Lidské zdroje,4
9678,23,Softwarový vývoj,3,Programování,4
2554,20,Softwarový vývoj,3,Programování,2
3062,28,Softwarový vývoj,1,Data Science,3
8190,21,Business Management,1,Marketing,5
7523,21,Softwarový vývoj,3,Algoritmy,2
5947,22,Softwarový vývoj,1,Operační systémy,2
4140,21,Softwarový vývoj,1,Umělá inteligence,3
7583,27,Business Management,2,Anglický jazyk,4
1706,18,Business Management,2,Marketing,3
8043,27,Business Management,3,Mezinárodní obchod,5
5713,23,Business Management,3,Inovace v podnikání,3
7848,18,Softwarový vývoj,3,Anglický jazyk,4
2755,18,Softwarový vývoj,3,Systémová architektura,4
2955,19,Softwarový vývoj,2,Data Science,4
4379,28,Softwarový vývoj,3,Matematika,3
9077,30,Softwarový vývoj,3,Algoritmy,5
4043,29,Softwarový vývoj,1,Cloud Computing,3
7546,25,Business Management,2,Veřejné finance,1
1939,26,Softwarový vývoj,1,Programování,2
8996,24,Softwarový vývoj,2,Data Science,4
7938,22,Business Management,3,Management,2
6396,24,Business Management,3,Podniková etika,1
7446,25,Business Management,2,Strategické řízení,2
4183,23,Softwarový vývoj,2,Operační systémy,3
7122,29,Softwarový vývoj,2,Bezpečnost softwaru,4
9171,21,Business Management,3,Účetnictví,3
5428,25,Business Management,3,Podniková etika,1
3965,21,Business Management,3,Mezinárodní obchod,1
4093,25,Softwarový vývoj,1,Algoritmy,5
8265,19,Business Management,3,Marketing,2
7813,21,Business Management,1,Obchodní právo,5
3142,28,Softwarový vývoj,3,Algoritmy,5
8420,19,Business Management,2,Strategické řízení,1
1123,30,Softwarový vývoj,1,Databáze,1
3427,27,Softwarový vývoj,3,Databáze,2
8003,26,Softwarový vývoj,3,Bezpečnost softwaru,4
1245,20,Business Management,2,Anglický jazyk,1
7695,23,Softwarový vývoj,2,Bezpečnost softwaru,4
1987,20,Business Management,1,Mezinárodní obchod,5
2220,19,Business Management,3,Projektový management,3
2698,27,Business Management,2,Obchodní právo,4
9115,19,Business Management,1,Management,4
5292,19,Business Management,3,Účetnictví,3
6871,22,Business Management,1,Inovace v podnikání,1
7116,25,Softwarový vývoj,2,Systémová architektura,4
4519,19,Business Management,2,Marketing,3
8464,24,Business Management,3,Strategické řízení,5
2716,30,Business Management,3,Lidské zdroje,2
6752,24,Softwarový vývoj,2,Systémová architektura,1
6534,29,Business Management,1,Mezinárodní obchod,5
7507,21,Business Management,2,Mezinárodní obchod,1
5601,23,Business Management,3,Veřejné finance,2
4751,19,Business Management,2,Finance,2
7331,29,Business Management,2,Veřejné finance,2
2472,29,Softwarový vývoj,1,Bezpečnost softwaru,4
4617,19,Business Management,3,Podniková etika,2
1170,19,Business Management,3,Lidské zdroje,1
5150,23,Softwarový vývoj,3,Databáze,3
2952,21,Softwarový vývoj,3,Databáze,2
8573,18,Business Management,1,Podniková etika,1
6700,21,Business Management,1,Strategické řízení,1
8908,25,Business Management,1,Strategické řízení,1
3401,29,Business Management,3,Management,2
4415,24,Softwarový vývoj,2,Cloud Computing,1
7353,25,Softwarový vývoj,3,Programování,1
6047,28,Business Management,2,Projektový management,1
4963,20,Business Management,1,Obchodní právo,5
6549,19,Softwarový vývoj,3,Software Engineering,4
7910,23,Business Management,1,Marketing,4
1021,19,Softwarový vývoj,1,Programování,2
5112,24,Softwarový vývoj,1,Bezpečnost softwaru,2
9099,19,Softwarový vývoj,1,Programování,1
4743,27,Softwarový vývoj,2,Systémová architektura,5
2530,26,Softwarový vývoj,2,Bezpečnost softwaru,4
3573,30,Business Management,2,Podniková etika,2
9430,29,Business Management,3,Veřejné finance,5
3427,27,Business Management,1,Lidské zdroje,4
5996,30,Softwarový vývoj,2,Systémová architektura,1
6843,23,Softwarový vývoj,3,Matematika,2
9698,25,Business Management,1,Mezinárodní obchod,5
8140,25,Softwarový vývoj,2,Operační systémy,2
7400,20,Softwarový vývoj,2,Algoritmy,1
8608,26,Business Management,3,Projektový management,4
4581,27,Business Management,1,Anglický jazyk,3
3796,20,Softwarový vývoj,1,Data Science,1
3630,28,Business Management,3,Anglický jazyk,2
4119,30,Softwarový vývoj,3,Programování,4
2816,28,Softwarový vývoj,2,Algoritmy,3
5838,27,Business Management,1,Anglický jazyk,3
2832,19,Softwarový vývoj,3,Algoritmy,2
6752,27,Business Management,2,Veřejné finance,2
6553,21,Business Management,1,Anglický jazyk,2
8107,26,Softwarový vývoj,1,Databáze,1
2498,24,Softwarový vývoj,2,Umělá inteligence,2
8644,19,Softwarový vývoj,3,Cloud Computing,5
2251,28,Business Management,1,Anglický jazyk,1
1642,30,Business Management,3,Účetnictví,5
1947,28,Softwarový vývoj,1,UI/UX Design,4
1242,23,Softwarový vývoj,2,Operační systémy,5
8438,24,Business Management,1,Marketing,4
7035,30,Business Management,2,Inovace v podnikání,2
7811,22,Softwarový vývoj,3,Bezpečnost softwaru,4
5501,23,Softwarový vývoj,2,Anglický jazyk,5
3818,21,Softwarový vývoj,3,Umělá inteligence,4
4598,25,Business Management,2,Účetnictví,4
3323,18,Softwarový vývoj,3,UI/UX Design,5
1647,30,Business Management,3,Mezinárodní obchod,1
7720,26,Softwarový vývoj,3,Cloud Computing,4
6221,28,Softwarový vývoj,2,Programování,1
5436,30,Softwarový vývoj,1,Data Science,5
9831,21,Softwarový vývoj,3,Web Development,3
2387,27,Softwarový vývoj,3,Data Science,1
8287,27,Business Management,3,Matematika,1
5118,19,Business Management,3,Mezinárodní obchod,4
9315,21,Business Management,2,Obchodní právo,3
9724,19,Softwarový vývoj,1,Bezpečnost softwaru,2
3072,26,Softwarový vývoj,2,Programování,4
7950,30,Business Management,1,Projektový management,1
2640,24,Business Management,1,Marketing,2
1515,29,Business Management,1,Projektový management,2
7812,30,Business Management,1,Projektový management,4
9301,27,Softwarový vývoj,1,Umělá inteligence,1
5911,24,Softwarový vývoj,2,Web Development,4
1326,27,Business Management,3,Anglický jazyk,5
1534,27,Softwarový vývoj,3,Anglický jazyk,3
8300,18,Softwarový vývoj,2,Cloud Computing,2
5903,18,Business Management,2,Projektový management,3
2026,18,Business Management,1,Anglický jazyk,4
5513,29,Business Management,3,Účetnictví,5
3847,27,Business Management,2,Strategické řízení,4
8433,21,Business Management,2,Marketing,3
6808,27,Softwarový vývoj,1,Databáze,3
7973,26,Business Management,3,Marketing,1
1867,20,Business Management,1,Anglický jazyk,5
9206,21,Business Management,3,Management,1
9212,20,Softwarový vývoj,1,Cloud Computing,5
3467,20,Business Management,2,Mezinárodní obchod,5
6601,23,Business Management,1,Podniková etika,4
2941,18,Business Management,1,Účetnictví,5
5048,29,Business Management,1,Finance,4
4484,23,Softwarový vývoj,1,Software Engineering,3
5653,27,Business Management,2,Anglický jazyk,3
9497,25,Business Management,1,Projektový management,3
3605,27,Softwarový vývoj,1,Umělá inteligence,4
4413,29,Business Management,3,Veřejné finance,1
8675,29,Business Management,1,Strategické řízení,1
5339,21,Softwarový vývoj,1,Operační systémy,5
8071,22,Business Management,1,Projektový management,5
5330,22,Business Management,3,Matematika,4
5559,18,Business Management,3,Projektový management,4
7299,22,Softwarový vývoj,1,Umělá inteligence,5
4798,21,Softwarový vývoj,1,Matematika,3
7501,24,Softwarový vývoj,1,Bezpečnost softwaru,4
4493,30,Softwarový vývoj,2,Systémová architektura,2
5959,21,Business Management,1,Management,4
9367,18,Business Management,3,Finance,1
8418,29,Business Management,1,Účetnictví,2
4222,23,Business Management,1,Podniková etika,5
2226,20,Business Management,2,Lidské zdroje,2
5444,18,Softwarový vývoj,3,Systémová architektura,3
2247,19,Business Management,1,Inovace v podnikání,5
7643,25,Softwarový vývoj,3,Anglický jazyk,1
4972,24,Business Management,2,Podniková etika,5
7987,20,Business Management,1,Inovace v podnikání,2
2387,20,Business Management,1,Matematika,3
4245,23,Softwarový vývoj,1,Bezpečnost softwaru,5
3594,20,Business Management,3,Projektový management,5
2237,30,Business Management,3,Projektový management,2
7354,30,Business Management,1,Matematika,4
8650,25,Business Management,2,Lidské zdroje,1
9884,30,Business Management,3,Projektový management,2
3047,24,Business Management,3,Veřejné finance,5
4802,18,Business Management,1,Finance,5
6368,22,Business Management,3,Účetnictví,1
9580,30,Business Management,1,Lidské zdroje,3
8795,26,Business Management,1,Finance,1
8195,28,Business Management,1,Inovace v podnikání,1
3088,28,Business Management,3,Strategické řízení,2
9679,23,Softwarový vývoj,1,Umělá inteligence,4
4948,25,Business Management,1,Mezinárodní obchod,2
1390,30,Business Management,1,Veřejné finance,4
7084,23,Business Management,3,Marketing,5
8625,29,Softwarový vývoj,1,Programování,5
6345,29,Softwarový vývoj,1,UI/UX Design,5
9925,25,Business Management,1,Anglický jazyk,5
5554,21,Business Management,2,Obchodní právo,4
5971,24,Softwarový vývoj,1,Bezpečnost softwaru,2
3969,29,Business Management,3,Marketing,2
5038,26,Business Management,1,Management,3
3060,24,Business Management,3,Management,5
3848,30,Softwarový vývoj,1,Data Science,3
2030,19,Business Management,2,Inovace v podnikání,3
5432,26,Business Management,1,Matematika,2
3950,25,Softwarový vývoj,3,Operační systémy,4
6814,23,Business Management,2,Lidské zdroje,4
3154,22,Business Management,3,Marketing,5
5135,23,Business Management,1,Veřejné finance,4
1418,19,Business Management,1,Finance,4
5112,22,Business Management,3,Podniková etika,2
5348,26,Softwarový vývoj,2,Bezpečnost softwaru,1
6670,30,Business Management,2,Obchodní právo,2
7011,30,Softwarový vývoj,1,Operační systémy,4
6793,27,Softwarový vývoj,2,Databáze,5
2862,23,Softwarový vývoj,2,Cloud Computing,2
1443,25,Business Management,2,Obchodní právo,5
3373,21,Business Management,2,Strategické řízení,1
1621,25,Softwarový vývoj,2,Matematika,4
2392,20,Softwarový vývoj,2,Umělá inteligence,5
8692,20,Business Management,2,Management,1
4914,20,Business Management,1,Inovace v podnikání,2
3104,26,Business Management,3,Projektový management,2
3760,20,Softwarový vývoj,2,Algoritmy,4
4842,20,Softwarový vývoj,3,Anglický jazyk,3
9784,28,Business Management,2,Účetnictví,3
5077,22,Business Management,3,Inovace v podnikání,5
1977,19,Business Management,1,Účetnictví,2
4955,26,Business Management,3,Management,2
5533,29,Business Management,1,Matematika,1
5088,26,Softwarový vývoj,2,Algoritmy,3
6448,27,Business Management,2,Projektový management,4
2597,30,Business Management,2,Mezinárodní obchod,3
6054,24,Business Management,3,Marketing,5
6004,26,Softwarový vývoj,2,Algoritmy,4
8265,19,Business Management,3,Lidské zdroje,5
8905,26,Softwarový vývoj,3,Systémová architektura,3
2659,23,Business Management,2,Strategické řízení,5
6758,19,Softwarový vývoj,2,Anglický jazyk,2
8306,19,Business Management,1,Účetnictví,3
2152,30,Softwarový vývoj,2,Cloud Computing,4
6849,18,Softwarový vývoj,3,Web Development,2
8442,21,Softwarový vývoj,2,Cloud Computing,1
1448,26,Business Management,2,Obchodní právo,1
7592,19,Business Management,2,Lidské zdroje,3
4273,28,Softwarový vývoj,3,Cloud Computing,1
1281,19,Softwarový vývoj,1,Matematika,3
8750,29,Softwarový vývoj,1,Algoritmy,3
1645,23,Business Management,3,Projektový management,2
3244,23,Business Management,3,Anglický jazyk,5
4902,29,Business Management,1,Anglický jazyk,5
1717,27,Softwarový vývoj,2,Umělá inteligence,4
6187,20,Softwarový vývoj,1,Software Engineering,1
1184,22,Business Management,1,Matematika,5
3463,19,Business Management,2,Anglický jazyk,1
1335,25,Softwarový vývoj,1,Bezpečnost softwaru,3
4514,29,Business Management,1,Inovace v podnikání,2
3881,27,Business Management,2,Veřejné finance,1
5541,25,Business Management,2,Marketing,1
9636,19,Business Management,3,Strategické řízení,1
4581,28,Softwarový vývoj,2,Programování,1
7654,19,Business Management,1,Strategické řízení,5
5187,29,Softwarový vývoj,2,Umělá inteligence,4
1542,23,Business Management,2,Mezinárodní obchod,3
7685,30,Softwarový vývoj,1,Data Science,4
8320,23,Softwarový vývoj,2,Databáze,2
5329,28,Business Management,3,Finance,1
1238,20,Business Management,1,Management,4
1136,21,Business Management,3,Projektový management,2
1912,24,Business Management,3,Mezinárodní obchod,4
3240,18,Business Management,2,Strategické řízení,5
7348,24,Business Management,3,Management,5
8299,23,Business Management,2,Lidské zdroje,5
1597,28,Softwarový vývoj,2,Databáze,5
4327,24,Softwarový vývoj,3,Systémová architektura,3
1924,23,Business Management,3,Mezinárodní obchod,5
8797,19,Softwarový vývoj,3,Systémová architektura,2
7512,21,Softwarový vývoj,2,Software Engineering,4
4921,28,Business Management,3,Podniková etika,4
2067,25,Softwarový vývoj,1,Operační systémy,4
7561,29,Softwarový vývoj,3,UI/UX Design,5
8444,26,Softwarový vývoj,1,Matematika,4
3435,19,Softwarový vývoj,3,Programování,2
4900,26,Business Management,1,Matematika,3
2863,28,Business Management,3,Podniková etika,4
5079,23,Business Management,3,Matematika,4
8539,22,Business Management,3,Matematika,4
3868,23,Softwarový vývoj,2,Operační systémy,1
6050,20,Business Management,2,Inovace v podnikání,4
5351,23,Business Management,2,Finance,1
4283,29,Business Management,3,Podniková etika,3
1316,24,Business Management,3,Mezinárodní obchod,2
1684,28,Business Management,1,Lidské zdroje,4
4320,29,Softwarový vývoj,3,Data Science,5
7274,21,Business Management,3,Lidské zdroje,1
1352,24,Softwarový vývoj,3,Anglický jazyk,2
6841,22,Business Management,3,Matematika,3
1720,20,Softwarový vývoj,3,Anglický jazyk,3
3061,22,Softwarový vývoj,3,Data Science,2
2817,18,Softwarový vývoj,1,UI/UX Design,2
4366,28,Business Management,2,Mezinárodní obchod,3
1506,22,Softwarový vývoj,3,Databáze,3
2482,20,Softwarový vývoj,1,Web Development,5
1393,24,Softwarový vývoj,1,Web Development,3
6690,24,Softwarový vývoj,2,Data Science,4
3225,18,Business Management,3,Finance,1
5561,30,Softwarový vývoj,3,Databáze,3
1674,26,Business Management,3,Management,2
6032,19,Softwarový vývoj,2,Anglický jazyk,2
9984,22,Softwarový vývoj,2,Data Science,2
2755,28,Softwarový vývoj,2,Matematika,1
9322,20,Business Management,3,Inovace v podnikání,2
8597,22,Softwarový vývoj,3,Software Engineering,2
4519,20,Business Management,3,Mezinárodní obchod,2
2566,25,Business Management,1,Inovace v podnikání,3
7765,26,Softwarový vývoj,3,Databáze,2
7085,20,Business Management,3,Management,4
1601,28,Business Management,3,Marketing,1
1087,27,Softwarový vývoj,2,Bezpečnost softwaru,5
7763,18,Softwarový vývoj,3,UI/UX Design,4
6990,23,Softwarový vývoj,1,Programování,2
7091,26,Business Management,3,Marketing,5
9102,22,Business Management,2,Obchodní právo,5
7291,25,Business Management,3,Podniková etika,3
6238,24,Business Management,1,Lidské zdroje,1
4440,20,Business Management,1,Obchodní právo,1
7732,18,Softwarový vývoj,3,Cloud Computing,5
3293,24,Softwarový vývoj,2,Umělá inteligence,5
6840,29,Softwarový vývoj,2,Operační systémy,5
8087,22,Business Management,2,Inovace v podnikání,2
6550,26,Softwarový vývoj,1,Matematika,1
5833,24,Business Management,3,Projektový management,5
3114,27,Softwarový vývoj,1,Programování,2
2083,29,Softwarový vývoj,3,Anglický jazyk,1
8269,19,Softwarový vývoj,1,Operační systémy,1
4287,29,Business Management,1,Obchodní právo,5
3564,18,Business Management,2,Matematika,2
5590,18,Business Management,1,Inovace v podnikání,2
5420,26,Softwarový vývoj,1,Web Development,2
2089,26,Business Management,2,Management,2
1925,29,Softwarový vývoj,1,Web Development,5
7044,25,Softwarový vývoj,3,Systémová architektura,3
9261,18,Business Management,3,Podniková etika,4
9575,28,Business Management,1,Matematika,2
4828,22,Business Management,1,Lidské zdroje,3
9101,27,Business Management,3,Mezinárodní obchod,1
5318,25,Softwarový vývoj,3,Cloud Computing,2
2354,30,Business Management,3,Management,3
2154,27,Business Management,3,Strategické řízení,2
1679,24,Business Management,1,Projektový management,3
7087,24,Softwarový vývoj,1,Cloud Computing,2
8760,23,Softwarový vývoj,1,Web Development,1
1981,28,Business Management,2,Mezinárodní obchod,1
5411,26,Softwarový vývoj,1,Algoritmy,3
7666,24,Softwarový vývoj,2,Systémová architektura,3
6542,18,Business Management,3,Inovace v podnikání,4
1997,30,Softwarový vývoj,2,Bezpečnost softwaru,4
5989,22,Business Management,2,Účetnictví,2
8290,20,Softwarový vývoj,1,Databáze,4
2774,25,Business Management,2,Mezinárodní obchod,2
9924,22,Business Management,3,Inovace v podnikání,2
3128,29,Business Management,2,Finance,4
1961,29,Softwarový vývoj,2,Systémová architektura,1
4164,27,Business Management,1,Obchodní právo,3
4111,29,Business Management,2,Lidské zdroje,3
1119,29,Business Management,1,Management,1
4839,30,Business Management,2,Lidské zdroje,5
7465,22,Business Management,2,Lidské zdroje,2
5431,26,Business Management,1,Marketing,3
4080,25,Business Management,2,Podniková etika,5
8080,23,Business Management,1,Lidské zdroje,4
5643,21,Business Management,3,Strategické řízení,4
4263,19,Business Management,2,Marketing,4
2546,21,Business Management,3,Inovace v podnikání,2
4430,18,Business Management,2,Projektový management,1
2323,20,Softwarový vývoj,1,Cloud Computing,1
4259,24,Business Management,3,Lidské zdroje,4
8515,28,Business Management,3,Mezinárodní obchod,1
2317,20,Softwarový vývoj,1,Bezpečnost softwaru,5
4271,23,Softwarový vývoj,3,Algoritmy,2
7190,26,Business Management,1,Mezinárodní obchod,2
9766,28,Softwarový vývoj,1,Matematika,5
3883,26,Softwarový vývoj,3,Programování,3
9643,21,Business Management,3,Obchodní právo,4
7651,28,Business Management,2,Podniková etika,4
5686,22,Softwarový vývoj,1,Algoritmy,4
9340,21,Softwarový vývoj,2,Cloud Computing,1
5967,30,Business Management,2,Lidské zdroje,1
2027,27,Softwarový vývoj,3,Operační systémy,4
6041,20,Softwarový vývoj,2,Umělá inteligence,4
2168,24,Softwarový vývoj,1,Programování,4
4076,23,Business Management,2,Veřejné finance,3
9668,26,Softwarový vývoj,3,Web Development,3
1722,28,Business Management,1,Projektový management,2
3288,22,Business Management,3,Finance,3
5178,23,Softwarový vývoj,2,Systémová architektura,5
9154,18,Softwarový vývoj,3,Systémová architektura,1
4447,18,Softwarový vývoj,2,Databáze,5
8218,27,Business Management,2,Strategické řízení,5
2446,25,Softwarový vývoj,1,Umělá inteligence,1
7959,19,Business Management,3,Obchodní právo,5
7083,20,Softwarový vývoj,3,Programování,4
3015,29,Softwarový vývoj,1,UI/UX Design,5
2779,27,Business Management,3,Inovace v podnikání,4
2970,23,Softwarový vývoj,1,Software Engineering,3
6063,25,Softwarový vývoj,3,Matematika,3
4368,19,Business Management,2,Obchodní právo,5
4986,19,Business Management,1,Podniková etika,2
3792,26,Business Management,2,Strategické řízení,2
7537,29,Business Management,3,Marketing,3
5517,30,Business Management,2,Finance,4
4490,23,Business Management,3,Inovace v podnikání,5
6837,25,Business Management,2,Marketing,1
3325,20,Softwarový vývoj,3,UI/UX Design,3
8215,22,Business Management,2,Matematika,2
5750,24,Softwarový vývoj,3,Algoritmy,3
8402,27,Business Management,1,Finance,2
8984,27,Business Management,3,Mezinárodní obchod,5
4971,30,Softwarový vývoj,1,Cloud Computing,5
4703,22,Softwarový vývoj,2,Anglický jazyk,3
5517,21,Softwarový vývoj,1,UI/UX Design,5
8730,19,Business Management,1,Management,3
1233,18,Business Management,1,Účetnictví,4
4567,29,Business Management,3,Veřejné finance,2
6543,20,Softwarový vývoj,2,Web Development,3
2752,24,Softwarový vývoj,1,Data Science,2
9560,26,Business Management,1,Veřejné finance,1
3599,19,Softwarový vývoj,2,Algoritmy,4
9311,20,Business Management,2,Finance,2
3679,27,Business Management,3,Management,5
8745,19,Business Management,1,Management,2
9609,22,Business Management,1,Strategické řízení,3
8564,30,Business Management,3,Mezinárodní obchod,1
3396,25,Softwarový vývoj,1,Programování,1
2821,29,Business Management,1,Projektový management,3
3738,27,Business Management,3,Účetnictví,4
1319,25,Business Management,3,Marketing,4
3430,26,Softwarový vývoj,2,Software Engineering,5
4697,25,Softwarový vývoj,1,Software Engineering,2
1997,18,Business Management,2,Projektový management,3
6155,27,Business Management,3,Obchodní právo,1
7273,30,Business Management,1,Matematika,1
5338,24,Softwarový vývoj,1,Cloud Computing,5
4898,24,Business Management,3,Finance,5
8536,20,Softwarový vývoj,3,Programování,3
1185,25,Business Management,3,Projektový management,4
5014,23,Softwarový vývoj,2,Anglický jazyk,4
7241,18,Softwarový vývoj,1,Anglický jazyk,1
8671,25,Business Management,3,Finance,1
2976,26,Business Management,1,Mezinárodní obchod,1
7096,30,Softwarový vývoj,3,UI/UX Design,1
5981,25,Softwarový vývoj,1,Data Science,2
5918,24,Business Management,3,Marketing,4
6101,24,Softwarový vývoj,1,Databáze,1
2976,30,Business Management,1,Management,5
3741,23,Business Management,2,Marketing,1
9815,22,Softwarový vývoj,3,Systémová architektura,4
3748,29,Softwarový vývoj,2,Operační systémy,2
8725,22,Business Management,2,Matematika,4
3657,20,Softwarový vývoj,2,Algoritmy,2
3096,27,Business Management,3,Veřejné finance,4
6305,28,Softwarový vývoj,3,Databáze,4
9865,23,Softwarový vývoj,2,Algoritmy,4
7595,21,Softwarový vývoj,3,Programování,5
8696,24,Softwarový vývoj,2,Systémová architektura,2
2084,24,Business Management,3,Podniková etika,3
3524,23,Softwarový vývoj,1,Data Science,1
3820,19,Softwarový vývoj,2,Data Science,1
8081,25,Business Management,2,Management,5
4440,29,Softwarový vývoj,2,Programování,4
2057,26,Business Management,2,Mezinárodní obchod,1
6453,30,Business Management,3,Obchodní právo,4
2846,18,Business Management,2,Marketing,1
6059,29,Softwarový vývoj,1,Programování,2
5535,20,Business Management,1,Účetnictví,2
5428,26,Softwarový vývoj,1,Cloud Computing,3
5488,25,Business Management,2,Mezinárodní obchod,1
3847,21,Business Management,2,Strategické řízení,4
3849,29,Softwarový vývoj,1,Software Engineering,5
8917,18,Business Management,2,Matematika,5
8613,23,Business Management,1,Projektový management,4
6296,23,Softwarový vývoj,3,Data Science,5
4247,23,Softwarový vývoj,3,Algoritmy,5
1098,29,Softwarový vývoj,3,Umělá inteligence,5
8322,21,Business Management,3,Anglický jazyk,1
9508,18,Softwarový vývoj,1,Bezpečnost softwaru,3
1180,20,Business Management,2,Management,5
1853,20,Softwarový vývoj,2,UI/UX Design,2
6929,25,Softwarový vývoj,3,Anglický jazyk,3
7113,25,Business Management,2,Veřejné finance,5
7727,18,Softwarový vývoj,3,Matematika,5
1629,24,Softwarový vývoj,3,Bezpečnost softwaru,4
8630,27,Business Management,1,Finance,5
4732,25,Business Management,2,Finance,4
9286,25,Softwarový vývoj,3,Cloud Computing,3
6776,28,Business Management,3,Marketing,3
7315,28,Business Management,1,Matematika,5
5494,26,Business Management,1,Strategické řízení,3
7951,26,Softwarový vývoj,3,Umělá inteligence,5
1893,23,Business Management,1,Veřejné finance,4
7312,25,Business Management,1,Matematika,3
5329,30,Softwarový vývoj,2,Systémová architektura,4
6056,21,Business Management,2,Účetnictví,1
3954,28,Business Management,2,Strategické řízení,5
2718,23,Softwarový vývoj,3,Matematika,1
3244,27,Business Management,1,Mezinárodní obchod,5
8637,21,Business Management,2,Veřejné finance,1
1222,19,Softwarový vývoj,1,Programování,3
7880,30,Business Management,3,Marketing,2
4970,19,Business Management,1,Podniková etika,4
9547,23,Business Management,2,Management,5
9737,21,Softwarový vývoj,3,UI/UX Design,2
2798,20,Softwarový vývoj,2,Cloud Computing,5
9047,20,Business Management,1,Finance,1
5740,20,Business Management,1,Matematika,2
5209,29,Business Management,2,Strategické řízení,5
8822,29,Business Management,2,Finance,1
3419,23,Business Management,2,Matematika,4
8697,27,Softwarový vývoj,3,Operační systémy,3
7531,20,Softwarový vývoj,3,Matematika,4
3128,29,Softwarový vývoj,1,Bezpečnost softwaru,2
6075,23,Business Management,1,Finance,3
4807,24,Softwarový vývoj,1,Cloud Computing,5
9720,25,Business Management,1,Podniková etika,4
8004,21,Business Management,1,Veřejné finance,3
7598,28,Business Management,3,Podniková etika,3
5782,20,Business Management,2,Projektový management,2
2963,23,Business Management,1,Podniková etika,2
4367,25,Softwarový vývoj,2,Systémová architektura,1
4527,27,Business Management,3,Matematika,5
7142,18,Softwarový vývoj,1,Operační systémy,1
1229,22,Business Management,2,Účetnictví,2
3149,28,Softwarový vývoj,3,Matematika,4
6875,30,Business Management,3,Anglický jazyk,1
9607,19,Business Management,2,Finance,4
4692,27,Business Management,1,Obchodní právo,5
8484,21,Softwarový vývoj,1,Cloud Computing,3
2745,27,Softwarový vývoj,2,Anglický jazyk,2
4447,20,Business Management,2,Projektový management,1
6422,18,Business Management,3,Veřejné finance,3
5242,30,Business Management,2,Účetnictví,4
6590,18,Business Management,2,Veřejné finance,1
8152,25,Softwarový vývoj,2,Systémová architektura,3
2919,27,Business Management,2,Management,1
7427,27,Softwarový vývoj,3,Data Science,4
9772,18,Softwarový vývoj,1,Systémová architektura,1
4496,28,Softwarový vývoj,3,Matematika,3
5568,29,Softwarový vývoj,2,Web Development,4
9827,26,Business Management,3,Lidské zdroje,2
1017,29,Business Management,1,Finance,1
5215,21,Business Management,2,Marketing,1
9844,25,Business Management,2,Účetnictví,1
1314,24,Business Management,2,Inovace v podnikání,5
5616,23,Business Management,2,Inovace v podnikání,5
6580,18,Business Management,2,Podniková etika,5
9263,30,Business Management,1,Obchodní právo,5
9154,22,Softwarový vývoj,3,Software Engineering,5
