StudentID,Věk,Studijní Obor,Ročník,Předmět,Známka
1176,21,Business Management,3,Projektový management,5
9828,21,Softwarový vývoj,2,Umělá inteligence,4
7170,22,Softwarový vývoj,1,Data Science,3
3623,20,Business Management,2,Finance,4
3778,28,Softwarový vývoj,2,Databáze,1
4752,18,Softwarový vývoj,1,Web Development,1
9852,30,Business Management,1,Účetnictví,5
5365,21,Softwarový vývoj,2,Algoritmy,5
5340,18,Softwarový vývoj,2,Data Science,2
5755,30,Softwarový vývoj,2,Databáze,1
9276,29,Business Management,3,Mezinárodní obchod,2
4670,25,Softwarový vývoj,3,Bezpečnost softwaru,3
4521,22,Softwarový vývoj,2,Cloud Computing,1
2875,19,Business Management,2,Inovace v podnikání,5
4958,29,Softwarový vývoj,1,Databáze,2
3136,22,Business Management,1,Strategické řízení,3
1506,22,Business Management,3,Strategické řízení,1
9599,18,Softwarový vývoj,3,Data Science,4
6390,22,Softwarový vývoj,1,Web Development,4
9715,25,Business Management,3,Obchodní právo,4
6613,27,Business Management,2,Obchodní právo,2
7750,19,Business Management,3,Management,2
4050,25,Softwarový vývoj,3,Matematika,4
8092,30,Business Management,2,Lidské zdroje,1
3397,25,Softwarový vývoj,2,Algoritmy,1
8912,29,Business Management,2,Marketing,4
9519,18,Softwarový vývoj,1,Web Development,5
2309,21,Business Management,2,Matematika,3
8202,22,Business Management,1,Strategické řízení,5
8700,27,Business Management,3,Strategické řízení,5
5718,25,Softwarový vývoj,3,Anglický jazyk,4
6950,20,Softwarový vývoj,3,Web Development,5
1755,18,Business Management,2,Podniková etika,5
1145,24,Business Management,3,Management,4
6116,21,Business Management,1,Management,1
4574,27,Softwarový vývoj,3,UI/UX Design,2
5923,29,Softwarový vývoj,3,Data Science,4
2858,22,Business Management,1,Anglický jazyk,2
5722,23,Softwarový vývoj,1,Cloud Computing,2
4598,21,Business Management,1,Management,5
1629,18,Business Management,1,Lidské zdroje,1
4518,28,Softwarový vývoj,1,Web Development,5
7558,25,Softwarový vývoj,3,Matematika,4
5352,28,Business Management,2,Inovace v podnikání,4
8429,30,Softwarový vývoj,2,Databáze,3
6555,26,Business Management,2,Projektový management,5
8997,20,Business Management,1,Anglický jazyk,5
1107,27,Softwarový vývoj,3,Operační systémy,1
6498,21,Softwarový vývoj,1,Software Engineering,4
5255,22,Softwarový vývoj,2,Programování,5
5195,27,Business Management,3,Mezinárodní obchod,2
9456,30,Business Management,2,Obchodní právo,3
4821,26,Business Management,3,Mezinárodní obchod,1
1676,22,Softwarový vývoj,3,Web Development,5
6178,24,Softwarový vývoj,2,Cloud Computing,2
6566,20,Business Management,1,Strategické řízení,2
4969,18,Business Management,1,Matematika,5
6420,23,Softwarový vývoj,2,UI/UX Design,4
1607,30,Softwarový vývoj,2,UI/UX Design,1
6674,27,Softwarový vývoj,3,Web Development,5
6888,18,Softwarový vývoj,2,Databáze,3
6332,23,Softwarový vývoj,3,Software Engineering,1
8356,25,Softwarový vývoj,3,Web Development,1
7786,26,Softwarový vývoj,3,Data Science,1
3394,25,Business Management,3,Inovace v podnikání,3
9070,30,Business Management,2,Podniková etika,4
6149,22,Business Management,1,Projektový management,3
7289,24,Business Management,2,Finance,3
3021,23,Business Management,2,Lidské zdroje,5
8784,26,Business Management,1,Podniková etika,3
5598,21,Softwarový vývoj,1,Bezpečnost softwaru,4
4015,25,Softwarový vývoj,1,Programování,2
6310,29,Softwarový vývoj,3,UI/UX Design,2
3048,28,Business Management,3,Podniková etika,3
6969,26,Business Management,1,Lidské zdroje,5
1893,24,Business Management,3,Marketing,1
7087,29,Business Management,3,Anglický jazyk,4
3933,24,Business Management,2,Management,3
3281,19,Softwarový vývoj,1,Operační systémy,2
9264,26,Business Management,1,Podniková etika,4
2380,29,Softwarový vývoj,3,Algoritmy,3
1483,22,Softwarový vývoj,3,Anglický jazyk,1
4779,27,Softwarový vývoj,1,Data Science,3
7101,20,Business Management,1,Anglický jazyk,2
5954,21,Softwarový vývoj,1,Umělá inteligence,3
6953,30,Softwarový vývoj,1,Matematika,3
7280,27,Softwarový vývoj,1,Programování,5
1778,19,Business Management,1,Marketing,3
4475,20,Softwarový vývoj,2,Databáze,2
5723,23,Business Management,2,Podniková etika,3
7886,30,Softwarový vývoj,1,Operační systémy,4
7713,29,Business Management,3,Podniková etika,2
9601,18,Softwarový vývoj,3,Data Science,4
2059,19,Softwarový vývoj,1,Cloud Computing,3
7373,21,Softwarový vývoj,2,Umělá inteligence,2
8394,18,Business Management,2,Mezinárodní obchod,5
3309,23,Softwarový vývoj,3,Operační systémy,5
2600,29,Business Management,3,Inovace v podnikání,1
3233,21,Business Management,1,Matematika,3
8353,19,Business Management,3,Obchodní právo,2
1351,27,Business Management,3,Lidské zdroje,4
7469,21,Softwarový vývoj,3,Web Development,2
9656,29,Softwarový vývoj,1,Programování,1
4166,25,Softwarový vývoj,1,UI/UX Design,5
6253,23,Business Management,1,Mezinárodní obchod,1
3209,28,Softwarový vývoj,2,Cloud Computing,2
9747,18,Softwarový vývoj,2,Algoritmy,2
1299,30,Business Management,3,Matematika,1
4866,22,Business Management,2,Lidské zdroje,3
9547,28,Softwarový vývoj,2,Software Engineering,4
1563,23,Softwarový vývoj,3,Software Engineering,2
5888,21,Softwarový vývoj,3,Data Science,5
2190,21,Softwarový vývoj,1,Operační systémy,4
4210,20,Softwarový vývoj,2,Algoritmy,3
7378,30,Softwarový vývoj,1,Data Science,4
9447,27,Business Management,1,Marketing,1
3418,27,Business Management,2,Projektový management,3
3563,23,Softwarový vývoj,1,Programování,4
3951,29,Softwarový vývoj,3,Cloud Computing,4
8383,26,Softwarový vývoj,3,Programování,3
1269,30,Softwarový vývoj,2,Systémová architektura,2
7619,24,Business Management,1,Marketing,2
6647,26,Softwarový vývoj,2,Systémová architektura,5
9255,29,Business Management,2,Anglický jazyk,1
5555,23,Business Management,2,Matematika,1
2042,30,Business Management,2,Inovace v podnikání,5
6444,19,Softwarový vývoj,1,UI/UX Design,1
6003,23,Softwarový vývoj,2,Operační systémy,5
5188,24,Softwarový vývoj,3,Anglický jazyk,3
4088,19,Business Management,1,Inovace v podnikání,3
2646,18,Business Management,1,Inovace v podnikání,1
1487,30,Business Management,2,Finance,5
4081,23,Business Management,3,Projektový management,1
2747,29,Softwarový vývoj,2,Software Engineering,5
9940,25,Softwarový vývoj,1,Anglický jazyk,5
1527,28,Softwarový vývoj,2,Programování,4
2167,23,Business Management,2,Lidské zdroje,5
5610,25,Softwarový vývoj,2,Bezpečnost softwaru,3
5472,23,Softwarový vývoj,2,Umělá inteligence,5
8661,23,Business Management,3,Veřejné finance,5
6804,25,Softwarový vývoj,2,Cloud Computing,2
1483,20,Business Management,1,Obchodní právo,1
1451,20,Business Management,1,Management,5
5069,23,Softwarový vývoj,2,Software Engineering,5
6655,21,Business Management,2,Anglický jazyk,4
8207,24,Business Management,3,Management,5
5397,28,Business Management,2,Inovace v podnikání,4
6671,24,Softwarový vývoj,3,Databáze,3
4133,26,Softwarový vývoj,2,Anglický jazyk,5
2773,19,Softwarový vývoj,1,UI/UX Design,3
6622,28,Business Management,2,Marketing,5
8412,19,Business Management,1,Inovace v podnikání,4
3065,23,Softwarový vývoj,3,Operační systémy,3
9589,26,Business Management,3,Projektový management,3
7332,30,Business Management,1,Anglický jazyk,3
8913,24,Softwarový vývoj,2,Operační systémy,2
2946,23,Business Management,2,Obchodní právo,2
4415,22,Business Management,1,Marketing,4
2394,25,Softwarový vývoj,3,Cloud Computing,2
3421,29,Business Management,1,Management,5
4919,19,Business Management,1,Obchodní právo,4
8345,29,Business Management,1,Veřejné finance,5
4083,20,Business Management,3,Matematika,1
9030,29,Softwarový vývoj,1,Umělá inteligence,3
9120,23,Softwarový vývoj,1,Web Development,5
2844,18,Business Management,3,Inovace v podnikání,4
2804,29,Softwarový vývoj,3,Programování,2
3503,25,Softwarový vývoj,2,Programování,5
2893,28,Business Management,3,Marketing,1
2666,28,Business Management,3,Strategické řízení,4
5344,26,Business Management,2,Projektový management,4
7591,19,Business Management,1,Inovace v podnikání,3
4065,30,Softwarový vývoj,1,Databáze,1
6075,26,Softwarový vývoj,3,Data Science,5
4075,22,Softwarový vývoj,2,Programování,2
2259,25,Business Management,1,Podniková etika,5
3220,18,Business Management,1,Projektový management,3
6441,18,Softwarový vývoj,3,Programování,1
9978,29,Business Management,2,Finance,5
5935,29,Softwarový vývoj,1,Bezpečnost softwaru,5
3447,21,Softwarový vývoj,2,Cloud Computing,4
4129,18,Softwarový vývoj,3,Algoritmy,3
2898,29,Business Management,1,Mezinárodní obchod,1
8697,18,Softwarový vývoj,1,Matematika,3
7691,29,Business Management,2,Inovace v podnikání,5
5503,22,Business Management,2,Marketing,5
4949,19,Softwarový vývoj,2,Bezpečnost softwaru,1
9010,21,Business Management,3,Lidské zdroje,1
8439,25,Softwarový vývoj,1,Databáze,3
1016,28,Softwarový vývoj,2,Web Development,3
8959,23,Business Management,3,Marketing,1
7241,19,Business Management,1,Podniková etika,1
8906,20,Softwarový vývoj,3,Systémová architektura,5
4022,19,Softwarový vývoj,2,Programování,1
2266,21,Business Management,2,Podniková etika,1
1478,22,Softwarový vývoj,3,Software Engineering,5
5296,29,Softwarový vývoj,2,Programování,5
4977,26,Softwarový vývoj,3,Data Science,4
7068,24,Softwarový vývoj,3,Anglický jazyk,4
5274,25,Softwarový vývoj,3,Databáze,4
7413,24,Business Management,1,Management,5
8791,28,Business Management,1,Inovace v podnikání,2
1485,27,Softwarový vývoj,2,UI/UX Design,5
5673,25,Business Management,3,Management,1
1337,30,Softwarový vývoj,3,Systémová architektura,1
7900,28,Business Management,1,Management,3
3003,22,Business Management,3,Finance,3
2471,20,Softwarový vývoj,1,UI/UX Design,4
7727,29,Softwarový vývoj,1,Matematika,1
3042,24,Softwarový vývoj,1,Cloud Computing,3
2519,18,Softwarový vývoj,3,Data Science,5
7489,20,Business Management,1,Anglický jazyk,3
9893,24,Business Management,1,Podniková etika,2
5388,30,Softwarový vývoj,1,Data Science,4
8856,21,Softwarový vývoj,2,Data Science,3
2605,24,Business Management,1,Matematika,3
6664,27,Business Management,1,Marketing,2
7939,27,Business Management,1,Matematika,1
6117,23,Business Management,2,Lidské zdroje,5
6379,21,Softwarový vývoj,1,Web Development,3
3124,24,Business Management,2,Projektový management,5
5991,25,Softwarový vývoj,2,Data Science,3
7794,25,Softwarový vývoj,1,UI/UX Design,2
2446,24,Business Management,1,Projektový management,3
4306,19,Softwarový vývoj,3,Systémová architektura,1
3372,25,Business Management,2,Strategické řízení,2
1150,22,Softwarový vývoj,3,Web Development,3
2659,26,Business Management,2,Finance,3
7139,23,Business Management,2,Strategické řízení,4
8199,21,Business Management,3,Lidské zdroje,4
3319,26,Business Management,1,Lidské zdroje,1
3883,18,Business Management,3,Podniková etika,3
8803,21,Business Management,3,Finance,4
2515,28,Business Management,2,Matematika,5
1589,22,Business Management,1,Management,2
1587,21,Business Management,2,Mezinárodní obchod,5
3619,30,Softwarový vývoj,1,Matematika,5
6487,26,Business Management,2,Projektový management,3
7223,18,Softwarový vývoj,1,Software Engineering,5
5353,20,Softwarový vývoj,1,Umělá inteligence,5
3605,26,Softwarový vývoj,1,UI/UX Design,3
3538,29,Softwarový vývoj,1,Software Engineering,2
9757,24,Business Management,3,Strategické řízení,3
2756,22,Softwarový vývoj,1,Web Development,5
2360,28,Softwarový vývoj,1,Programování,3
3373,23,Business Management,1,Účetnictví,2
2195,21,Business Management,3,Matematika,2
3131,22,Softwarový vývoj,1,Anglický jazyk,4
9009,25,Softwarový vývoj,3,Matematika,1
6643,22,Business Management,2,Mezinárodní obchod,4
4410,27,Softwarový vývoj,1,Systémová architektura,5
3367,19,Softwarový vývoj,3,UI/UX Design,3
4343,25,Business Management,1,Matematika,1
8281,29,Business Management,2,Veřejné finance,4
4097,20,Business Management,3,Účetnictví,1
2333,22,Softwarový vývoj,2,Umělá inteligence,3
8165,30,Softwarový vývoj,3,Data Science,2
4336,29,Softwarový vývoj,2,Systémová architektura,3
9157,28,Softwarový vývoj,3,Umělá inteligence,5
4084,23,Business Management,2,Mezinárodní obchod,4
4387,18,Softwarový vývoj,1,Cloud Computing,1
5713,20,Business Management,1,Veřejné finance,5
8805,18,Softwarový vývoj,3,Umělá inteligence,4
6101,24,Business Management,1,Účetnictví,2
3431,30,Business Management,2,Management,2
2016,19,Softwarový vývoj,1,Web Development,5
1641,27,Softwarový vývoj,3,Umělá inteligence,4
5062,24,Softwarový vývoj,3,Programování,4
9507,29,Softwarový vývoj,2,Cloud Computing,1
1440,20,Business Management,2,Finance,3
2138,20,Business Management,3,Marketing,2
6243,18,Business Management,3,Mezinárodní obchod,4
3303,24,Softwarový vývoj,3,Cloud Computing,1
6950,29,Softwarový vývoj,3,Software Engineering,2
8046,25,Softwarový vývoj,1,Bezpečnost softwaru,4
7606,28,Business Management,2,Strategické řízení,4
4421,21,Business Management,3,Obchodní právo,2
3078,26,Softwarový vývoj,2,Anglický jazyk,3
7103,30,Softwarový vývoj,3,Umělá inteligence,5
5150,21,Softwarový vývoj,3,Data Science,2
3200,27,Softwarový vývoj,3,Data Science,1
5551,22,Softwarový vývoj,3,Systémová architektura,5
7429,28,Business Management,1,Marketing,3
9227,23,Business Management,2,Lidské zdroje,5
2946,26,Business Management,1,Mezinárodní obchod,4
4956,26,Business Management,3,Obchodní právo,1
3225,25,Softwarový vývoj,1,Programování,4
8715,27,Softwarový vývoj,3,Algoritmy,2
4325,29,Business Management,1,Účetnictví,4
9699,19,Business Management,2,Lidské zdroje,2
4745,29,Business Management,3,Management,1
9160,27,Business Management,2,Inovace v podnikání,5
5814,27,Softwarový vývoj,3,Web Development,2
9651,18,Business Management,3,Účetnictví,3
7103,29,Business Management,1,Matematika,2
2405,19,Business Management,3,Management,1
7090,23,Softwarový vývoj,1,UI/UX Design,2
8287,28,Business Management,1,Strategické řízení,1
3036,24,Softwarový vývoj,3,Anglický jazyk,3
7034,23,Softwarový vývoj,1,Databáze,1
3677,18,Softwarový vývoj,1,Programování,3
7144,18,Business Management,1,Mezinárodní obchod,4
2744,18,Softwarový vývoj,3,UI/UX Design,1
2177,18,Softwarový vývoj,2,Software Engineering,3
1761,27,Business Management,2,Anglický jazyk,4
5778,27,Softwarový vývoj,1,Systémová architektura,3
7458,18,Business Management,1,Projektový management,2
6623,19,Softwarový vývoj,3,Programování,1
5714,19,Business Management,3,Anglický jazyk,4
4726,21,Softwarový vývoj,2,Bezpečnost softwaru,1
2933,20,Business Management,1,Podniková etika,2
4561,21,Softwarový vývoj,2,Matematika,3
8179,22,Business Management,3,Účetnictví,3
5444,21,Business Management,1,Účetnictví,2
3964,20,Softwarový vývoj,3,Algoritmy,3
8224,20,Business Management,1,Finance,3
9781,21,Business Management,1,Management,3
4101,23,Business Management,2,Marketing,5
4897,24,Softwarový vývoj,2,Programování,1
4678,21,Softwarový vývoj,1,Matematika,4
2843,25,Business Management,2,Projektový management,2
2938,23,Business Management,1,Lidské zdroje,1
9444,22,Business Management,2,Strategické řízení,4
8866,25,Business Management,1,Lidské zdroje,5
8083,23,Business Management,2,Podniková etika,5
6372,18,Business Management,2,Strategické řízení,4
2466,28,Business Management,2,Marketing,2
1735,18,Business Management,2,Matematika,4
1339,30,Softwarový vývoj,3,Bezpečnost softwaru,1
2376,27,Business Management,2,Matematika,4
5719,27,Business Management,3,Finance,2
1704,23,Softwarový vývoj,2,Umělá inteligence,2
4724,25,Softwarový vývoj,3,Algoritmy,5
9189,26,Business Management,3,Lidské zdroje,1
5418,21,Business Management,3,Mezinárodní obchod,2
6259,28,Business Management,2,Veřejné finance,5
1552,24,Business Management,3,Účetnictví,4
4491,26,Softwarový vývoj,2,Algoritmy,1
1789,29,Softwarový vývoj,1,Anglický jazyk,1
2173,30,Business Management,3,Mezinárodní obchod,3
1552,25,Softwarový vývoj,1,Web Development,5
4422,29,Business Management,3,Účetnictví,5
5211,30,Business Management,1,Obchodní právo,3
9823,25,Softwarový vývoj,3,Programování,4
1269,18,Softwarový vývoj,1,Data Science,1
1860,27,Softwarový vývoj,2,Web Development,5
1290,23,Business Management,2,Veřejné finance,4
6870,28,Softwarový vývoj,2,Databáze,2
1629,26,Business Management,3,Lidské zdroje,4
8007,25,Softwarový vývoj,3,Operační systémy,2
6943,19,Business Management,3,Projektový management,1
1474,22,Business Management,2,Lidské zdroje,2
5632,28,Softwarový vývoj,1,Bezpečnost softwaru,3
5080,21,Business Management,3,Lidské zdroje,3
2760,25,Business Management,2,Projektový management,2
5708,26,Softwarový vývoj,3,Matematika,5
7920,29,Business Management,3,Mezinárodní obchod,1
4398,20,Business Management,2,Finance,4
4561,26,Business Management,1,Management,4
4844,18,Business Management,1,Inovace v podnikání,1
4804,24,Softwarový vývoj,3,Operační systémy,3
2508,25,Softwarový vývoj,2,Systémová architektura,3
5110,23,Softwarový vývoj,2,Data Science,4
5853,21,Business Management,1,Mezinárodní obchod,1
7831,21,Business Management,3,Účetnictví,1
9195,24,Softwarový vývoj,1,Algoritmy,4
4447,27,Business Management,2,Obchodní právo,5
6584,23,Softwarový vývoj,2,Software Engineering,2
4791,21,Softwarový vývoj,2,Data Science,4
6081,22,Softwarový vývoj,1,Anglický jazyk,1
1833,27,Business Management,3,Podniková etika,4
6335,21,Softwarový vývoj,1,Bezpečnost softwaru,3
6487,18,Softwarový vývoj,3,Software Engineering,1
7260,21,Softwarový vývoj,1,Bezpečnost softwaru,5
3175,23,Softwarový vývoj,1,Data Science,2
5173,28,Business Management,2,Matematika,5
3788,19,Softwarový vývoj,1,UI/UX Design,2
8460,24,Softwarový vývoj,2,Umělá inteligence,2
9533,26,Business Management,3,Inovace v podnikání,1
7721,29,Business Management,3,Management,4
5191,28,Business Management,2,Strategické řízení,2
8312,27,Business Management,1,Lidské zdroje,1
9187,19,Business Management,1,Management,1
5616,24,Business Management,3,Veřejné finance,4
1995,19,Business Management,2,Podniková etika,4
1356,26,Business Management,3,Lidské zdroje,4
9377,29,Business Management,3,Podniková etika,3
2693,18,Softwarový vývoj,2,Matematika,2
3590,30,Business Management,1,Inovace v podnikání,2
8921,21,Business Management,2,Strategické řízení,4
2691,30,Business Management,2,Management,5
3057,29,Softwarový vývoj,1,Bezpečnost softwaru,3
3904,19,Softwarový vývoj,1,Software Engineering,2
5451,18,Business Management,3,Obchodní právo,4
7937,30,Business Management,3,Strategické řízení,4
3380,19,Business Management,1,Účetnictví,5
9208,27,Softwarový vývoj,1,Databáze,2
9515,23,Business Management,3,Inovace v podnikání,1
3070,22,Softwarový vývoj,1,Systémová architektura,3
1930,29,Business Management,2,Finance,3
2444,30,Business Management,1,Účetnictví,4
9594,18,Softwarový vývoj,1,Systémová architektura,3
4402,20,Softwarový vývoj,2,UI/UX Design,2
5552,29,Softwarový vývoj,1,Databáze,3
2521,27,Softwarový vývoj,1,Systémová architektura,4
4098,23,Softwarový vývoj,3,Matematika,1
9120,22,Softwarový vývoj,1,Programování,4
8355,23,Business Management,3,Lidské zdroje,5
3187,25,Softwarový vývoj,2,Programování,4
3568,23,Business Management,3,Veřejné finance,5
9283,28,Business Management,2,Finance,2
5947,22,Business Management,2,Lidské zdroje,4
5940,28,Softwarový vývoj,1,Operační systémy,5
5762,21,Business Management,3,Podniková etika,3
2753,22,Softwarový vývoj,3,Algoritmy,1
6054,30,Business Management,2,Veřejné finance,3
5892,28,Softwarový vývoj,2,Programování,5
6781,26,Business Management,2,Inovace v podnikání,1
1087,27,Softwarový vývoj,1,Umělá inteligence,2
2641,28,Softwarový vývoj,2,Anglický jazyk,5
3962,23,Softwarový vývoj,2,Bezpečnost softwaru,4
6413,22,Softwarový vývoj,3,Matematika,2
8420,28,Business Management,1,Lidské zdroje,3
9742,28,Business Management,3,Inovace v podnikání,4
7910,25,Business Management,3,Projektový management,4
6173,22,Business Management,1,Finance,2
6229,22,Softwarový vývoj,1,UI/UX Design,3
9815,25,Softwarový vývoj,2,Programování,2
4757,26,Softwarový vývoj,3,Algoritmy,1
5796,25,Business Management,1,Mezinárodní obchod,5
4292,26,Softwarový vývoj,2,Databáze,1
4832,26,Softwarový vývoj,3,Programování,4
3611,25,Softwarový vývoj,3,Operační systémy,3
9353,24,Business Management,3,Anglický jazyk,5
9228,30,Business Management,2,Inovace v podnikání,1
7766,24,Business Management,2,Účetnictví,2
8537,29,Softwarový vývoj,3,Databáze,1
6296,18,Business Management,3,Finance,4
4346,24,Softwarový vývoj,1,Cloud Computing,4
5054,27,Softwarový vývoj,1,Matematika,5
5200,23,Softwarový vývoj,2,Bezpečnost softwaru,1
9527,29,Softwarový vývoj,3,Umělá inteligence,3
2560,18,Softwarový vývoj,1,Systémová architektura,1
8522,27,Business Management,3,Anglický jazyk,4
5164,30,Business Management,1,Management,5
7720,27,Business Management,3,Účetnictví,4
9853,25,Softwarový vývoj,3,Operační systémy,1
6439,26,Business Management,1,Finance,2
5852,28,Softwarový vývoj,2,Bezpečnost softwaru,1
7595,28,Softwarový vývoj,3,Matematika,4
7713,19,Softwarový vývoj,3,Umělá inteligence,1
4183,30,Business Management,1,Marketing,1
9032,21,Softwarový vývoj,2,Web Development,2
3409,28,Business Management,1,Mezinárodní obchod,5
5298,24,Softwarový vývoj,2,Algoritmy,4
3534,29,Business Management,2,Inovace v podnikání,5
6599,30,Business Management,3,Obchodní právo,1
1003,28,Business Management,1,Účetnictví,3
1026,30,Business Management,1,Účetnictví,4
6161,18,Softwarový vývoj,2,Matematika,5
1964,25,Softwarový vývoj,2,Cloud Computing,2
7207,29,Business Management,1,Veřejné finance,5
4096,26,Business Management,3,Management,5
1071,30,Business Management,2,Lidské zdroje,4
6601,30,Business Management,3,Anglický jazyk,5
3947,25,Business Management,2,Podniková etika,3
7238,19,Business Management,2,Lidské zdroje,3
5490,25,Softwarový vývoj,3,Bezpečnost softwaru,2
3411,25,Softwarový vývoj,2,Systémová architektura,3
9308,19,Business Management,3,Obchodní právo,4
3924,28,Softwarový vývoj,3,Anglický jazyk,4
3837,26,Softwarový vývoj,3,Web Development,2
1576,18,Softwarový vývoj,1,Programování,4
9963,24,Business Management,1,Obchodní právo,3
8907,30,Business Management,2,Lidské zdroje,4
9391,19,Business Management,3,Marketing,4
2755,25,Business Management,3,Podniková etika,5
9371,25,Softwarový vývoj,3,Web Development,1
3405,21,Business Management,1,Strategické řízení,4
7883,25,Softwarový vývoj,3,Anglický jazyk,2
9163,22,Business Management,1,Lidské zdroje,4
7139,26,Softwarový vývoj,1,Web Development,5
3988,18,Business Management,3,Lidské zdroje,5
6784,30,Softwarový vývoj,1,Cloud Computing,4
2119,22,Business Management,1,Podniková etika,2
3214,30,Softwarový vývoj,2,Data Science,2
9000,26,Business Management,1,Projektový management,3
9065,23,Softwarový vývoj,2,Algoritmy,3
3901,21,Softwarový vývoj,3,Operační systémy,1
2085,18,Softwarový vývoj,2,Matematika,2
1173,30,Business Management,2,Účetnictví,3
4532,27,Business Management,1,Veřejné finance,3
2238,29,Softwarový vývoj,1,Data Science,3
5834,23,Softwarový vývoj,2,Umělá inteligence,3
4813,28,Softwarový vývoj,2,Systémová architektura,4
8084,24,Business Management,2,Matematika,1
9012,24,Softwarový vývoj,1,Bezpečnost softwaru,2
2973,26,Softwarový vývoj,3,UI/UX Design,3
4782,21,Business Management,1,Management,4
3244,21,Business Management,2,Lidské zdroje,3
9604,22,Softwarový vývoj,1,Bezpečnost softwaru,5
8221,29,Business Management,3,Inovace v podnikání,3
8814,26,Softwarový vývoj,3,Matematika,4
2382,19,Business Management,2,Anglický jazyk,3
2123,21,Business Management,2,Projektový management,5
6181,26,Softwarový vývoj,1,UI/UX Design,5
5012,23,Business Management,1,Obchodní právo,5
3243,23,Softwarový vývoj,1,Algoritmy,4
3589,24,Business Management,1,Podniková etika,1
2129,22,Softwarový vývoj,1,Algoritmy,3
9836,21,Softwarový vývoj,1,Software Engineering,5
7299,28,Softwarový vývoj,1,Matematika,5
5501,20,Softwarový vývoj,2,Cloud Computing,3
8039,19,Softwarový vývoj,3,Data Science,5
3773,24,Softwarový vývoj,2,Umělá inteligence,3
3785,22,Softwarový vývoj,2,Databáze,3
7940,18,Softwarový vývoj,2,Umělá inteligence,1
2706,21,Softwarový vývoj,3,Web Development,1
3601,26,Softwarový vývoj,3,Operační systémy,3
9566,25,Softwarový vývoj,3,Matematika,2
2612,28,Softwarový vývoj,3,Matematika,2
1454,24,Softwarový vývoj,1,Data Science,3
5297,22,Business Management,3,Podniková etika,3
2475,18,Business Management,2,Lidské zdroje,4
9915,29,Business Management,2,Lidské zdroje,4
2391,22,Business Management,3,Obchodní právo,2
9453,25,Softwarový vývoj,3,UI/UX Design,1
9008,21,Softwarový vývoj,3,Operační systémy,4
9734,29,Softwarový vývoj,3,Bezpečnost softwaru,1
9742,22,Business Management,3,Anglický jazyk,2
6425,25,Softwarový vývoj,3,Cloud Computing,5
1637,22,Business Management,1,Strategické řízení,4
9356,21,Softwarový vývoj,1,Anglický jazyk,3
3805,28,Softwarový vývoj,3,Matematika,3
9812,21,Softwarový vývoj,3,UI/UX Design,4
2223,30,Softwarový vývoj,2,Bezpečnost softwaru,3
4342,23,Business Management,1,Management,4
9242,27,Softwarový vývoj,3,Operační systémy,4
1488,18,Business Management,2,Anglický jazyk,1
6142,21,Business Management,2,Matematika,4
9856,18,Business Management,3,Inovace v podnikání,4
2246,29,Softwarový vývoj,2,Programování,3
7061,23,Business Management,2,Podniková etika,2
3710,25,Business Management,1,Veřejné finance,3
5361,21,Business Management,3,Anglický jazyk,2
4952,25,Business Management,1,Strategické řízení,3
1880,19,Softwarový vývoj,1,Anglický jazyk,1
1434,22,Softwarový vývoj,3,Cloud Computing,5
7124,20,Business Management,2,Anglický jazyk,5
9104,24,Softwarový vývoj,2,Bezpečnost softwaru,2
6184,30,Business Management,2,Lidské zdroje,2
2984,26,Business Management,1,Strategické řízení,3
3798,18,Business Management,2,Mezinárodní obchod,5
8603,25,Softwarový vývoj,1,Umělá inteligence,5
2493,21,Business Management,1,Management,2
3679,30,Softwarový vývoj,3,Operační systémy,4
2625,27,Business Management,2,Veřejné finance,1
4017,28,Business Management,3,Management,3
2847,22,Business Management,3,Podniková etika,3
4246,29,Business Management,3,Lidské zdroje,4
2316,18,Business Management,3,Projektový management,1
2950,22,Softwarový vývoj,1,Data Science,5
1223,26,Business Management,2,Finance,2
3026,25,Softwarový vývoj,1,Anglický jazyk,2
2547,25,Softwarový vývoj,3,Web Development,2
4778,23,Softwarový vývoj,1,Operační systémy,3
7511,29,Business Management,3,Veřejné finance,1
6785,26,Business Management,2,Anglický jazyk,2
8757,21,Softwarový vývoj,3,Cloud Computing,4
4723,23,Softwarový vývoj,1,Operační systémy,3
2523,20,Softwarový vývoj,1,Web Development,3
2972,19,Business Management,2,Management,5
5604,26,Softwarový vývoj,2,Programování,1
1616,22,Business Management,2,Strategické řízení,5
5515,28,Softwarový vývoj,1,UI/UX Design,2
6191,19,Softwarový vývoj,1,Web Development,4
6774,22,Business Management,1,Marketing,3
3621,23,Business Management,3,Veřejné finance,3
3093,25,Softwarový vývoj,1,Cloud Computing,4
4176,22,Business Management,1,Strategické řízení,3
8484,29,Softwarový vývoj,2,Algoritmy,4
4570,19,Business Management,3,Management,4
2066,30,Business Management,1,Management,1
3146,24,Softwarový vývoj,2,Bezpečnost softwaru,4
1705,22,Softwarový vývoj,3,Umělá inteligence,3
3358,30,Softwarový vývoj,3,Algoritmy,4
4534,28,Business Management,2,Management,3
4812,19,Business Management,2,Lidské zdroje,1
4768,29,Softwarový vývoj,3,Operační systémy,5
6978,23,Softwarový vývoj,1,UI/UX Design,1
3319,28,Softwarový vývoj,2,Software Engineering,5
9163,24,Business Management,2,Matematika,2
6221,25,Softwarový vývoj,2,Anglický jazyk,3
